timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-08-06T22:26:33,codecarbon,6234ca0e-494c-4bd0-b3b0-0d38dc7a5261,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.645986799998354,0.000371090666724423,3.186425273335149e-05,11.685112877,124.62419171885416,20.0,3.886075941095053e-05,0.00043328840218598286,6.456585555556052e-05,0.0005367150171524939,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.14,3.2.9,20,13th Gen Intel(R) Core(TM) i5-13600KF,1,1 x NVIDIA GeForce RTX 3060,90.4189,23.7254,31.84771728515625,machine,0.0,99.4,82.57000000000001,26.30185661315918,N,1.0,0.0
2026-08-06T22:29:38,codecarbon,322a7796-02b4-4fa2-b544-1ae95dde9d19,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,182.4658758000005,0.0020010546027866795,1.0966733335826698e-05,13.113105274373625,16.631600652204305,20.0,0.0006654420627533986,0.0008447770647100339,0.001009806995000186,0.0025200261224636172,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.14,3.2.9,20,13th Gen Intel(R) Core(TM) i5-13600KF,1,1 x NVIDIA GeForce RTX 3060,90.4189,23.7254,31.84771728515625,machine,2.6666666666666665,33.15555555555556,87.37222222222222,27.826477368672688,N,1.0,0.0
2026-08-06T22:29:53,codecarbon,c1ec35e1-0d93-48cd-b3d4-efaa52ce90b0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.868825199999264,0.0006294630179928503,5.3034989342743825e-05,12.609937507076923,125.51278479953251,20.0,4.334491428711117e-05,0.00044495257818399914,6.57421172222611e-05,0.0005540396096933712,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.14,3.2.9,20,13th Gen Intel(R) Core(TM) i5-13600KF,1,1 x NVIDIA GeForce RTX 3060,90.4189,23.7254,31.84771728515625,machine,4.545454545454546,99.45454545454545,83.05454545454546,26.45759443803267,N,1.0,0.0
2026-08-06T22:33:01,codecarbon,8ba6d537-9bb0-4539-8df6-8b9d0b937a60,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,186.11374390000128,0.0020706941336142972,1.1125960341364575e-05,13.08352493969729,17.747666989784445,20.0,0.0006774920834015045,0.0009195154578340303,0.0010304026383333015,0.002627410179568838,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.14,3.2.9,20,13th Gen Intel(R) Core(TM) i5-13600KF,1,1 x NVIDIA GeForce RTX 3060,90.4189,23.7254,31.84771728515625,machine,2.3808743169398907,30.010928961748633,86.68852459016394,27.607397902858715,N,1.0,0.0
2026-08-06T22:33:16,codecarbon,01550a81-c85d-4002-808b-5814c805aa9e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.81193969999731,0.0006329379308617917,5.358458872440195e-05,12.229265929538464,125.29877548279819,20.0,4.180007743826031e-05,0.00044246424286004116,6.541714333335323e-05,0.0005496814636316547,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.14,3.2.9,20,13th Gen Intel(R) Core(TM) i5-13600KF,1,1 x NVIDIA GeForce RTX 3060,90.4189,23.7254,31.84771728515625,machine,0.0,99.45454545454545,80.94545454545454,25.7789306640625,N,1.0,0.0
2026-08-06T22:36:22,codecarbon,3c6df7db-378b-4caa-bb8c-758e7b4c6f89,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,183.60704009999972,0.0020816072370119197,1.1337295323088882e-05,13.375731614163938,18.203814499651727,20.0,0.0006830884365040192,0.0009313638006459568,0.0010168316927776286,0.002631283929927602,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.14,3.2.9,20,13th Gen Intel(R) Core(TM) i5-13600KF,1,1 x NVIDIA GeForce RTX 3060,90.4189,23.7254,31.84771728515625,machine,4.70828729281768,24.50828729281768,85.1099447513812,27.105634763095917,N,1.0,0.0
2026-08-06T22:36:37,codecarbon,2009f684-35b6-4273-936d-127457b3f218,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.811331799999607,0.0005917918717295949,5.010373781300553e-05,12.36555287323077,126.29231567340487,20.0,4.1981275387619416e-05,0.00044470896687803796,6.542323222222169e-05,0.000552113474487879,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.14,3.2.9,20,13th Gen Intel(R) Core(TM) i5-13600KF,1,1 x NVIDIA GeForce RTX 3060,90.4189,23.7254,31.84771728515625,machine,0.0,99.81818181818181,81.85454545454546,26.069445870139383,N,1.0,0.0
2026-08-06T22:39:12,codecarbon,1c7407bc-e2f6-44fb-b37c-2b30f97515e7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,152.78261009999915,0.001893423588936972,1.2392926051581983e-05,14.613931928392162,20.867249596641894,20.0,0.0006200514975816026,0.0008834882067900174,0.0008405408244445222,0.002344080528816141,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.14,3.2.9,20,13th Gen Intel(R) Core(TM) i5-13600KF,1,1 x NVIDIA GeForce RTX 3060,90.4189,23.7254,31.84771728515625,machine,4.3589403973509935,20.894039735099337,87.2158940397351,27.775757467509894,N,1.0,0.0
2026-08-06T22:39:26,codecarbon,4ed207ab-000d-4327-bc70-ddbf5cc066a6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.470215500001359,0.0003841045523841026,3.3487126060016666e-05,16.386868609999997,125.48010141229547,20.0,5.5186111549100486e-05,0.00043674368272800246,6.360743666672432e-05,0.0005555372309438274,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.14,3.2.9,20,13th Gen Intel(R) Core(TM) i5-13600KF,1,1 x NVIDIA GeForce RTX 3060,90.4189,23.7254,31.84771728515625,machine,0.0,99.7,80.05,25.494519424438476,N,1.0,0.0
2026-08-06T22:42:33,codecarbon,84d19a17-7abb-4e4a-ab27-f5f958e80cd6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,184.7350809999989,0.0021237880087109353,1.1496397961960176e-05,15.277207028521747,16.52370887962964,20.0,0.0007856457867047776,0.0008510115141419639,0.001022903311111158,0.002659560611957898,0.0,Bangladesh,BGD,dhaka division,,,Windows-11-10.0.26200-SP0,3.13.14,3.2.9,20,13th Gen Intel(R) Core(TM) i5-13600KF,1,1 x NVIDIA GeForce RTX 3060,90.4189,23.7254,31.84771728515625,machine,2.6983516483516485,26.97252747252747,82.29945054945055,26.210697153112392,N,1.0,0.0
